ReporterISO3;ProductCode;ReporterName;PartnerISO3;PartnerName;Year;TradeFlowName;TradeValue in 1000 USD
GRC;251;Greece;DNK;Denmark;2013;Export;0.003
GRC;251;Greece;DNK;Denmark;2014;Export;0.005
GRC;251;Greece;EGY;Egypt, Arab Rep.;2014;Export;4.157
GRC;251;Greece;ESP;Spain;2012;Export;14.254
GRC;251;Greece;ESP;Spain;2013;Export;9.773
GRC;251;Greece;ESP;Spain;2014;Export;301.916
GRC;251;Greece;FIN;Finland;2013;Export;2.922
GRC;251;Greece;FRA;France;2010;Export;210.445
GRC;251;Greece;FRA;France;2012;Export;1.348.598
GRC;251;Greece;FRA;France;2013;Export;0.056
GRC;251;Greece;FRA;France;2014;Export;0.001
GRC;251;Greece;GBR;United Kingdom;2012;Export;0.001
GRC;251;Greece;GBR;United Kingdom;2013;Export;0.539
GRC;251;Greece;GBR;United Kingdom;2014;Export;5.913
GRC;251;Greece;HKG;Hong Kong, China;2010;Export;16.757
GRC;251;Greece;HKG;Hong Kong, China;2011;Export;59.124
GRC;251;Greece;HUN;Hungary;2012;Export;45.531
GRC;251;Greece;HUN;Hungary;2014;Export;62.139
GRC;251;Greece;IDN;Indonesia;2010;Export;8.461.234
GRC;251;Greece;IDN;Indonesia;2011;Export;11.275.619
GRC;251;Greece;IDN;Indonesia;2012;Export;19.639.035
GRC;251;Greece;IDN;Indonesia;2013;Export;13.650.467
GRC;251;Greece;IDN;Indonesia;2014;Export;12.657.892
GRC;251;Greece;IND;India;2010;Export;2.810.702
GRC;251;Greece;IND;India;2011;Export;3.095.425
GRC;251;Greece;IND;India;2012;Export;2.114.318
GRC;251;Greece;IND;India;2013;Export;1.009.856
GRC;251;Greece;IND;India;2014;Export;892.365
GRC;251;Greece;ISR;Israel;2011;Export;4.008.765
GRC;251;Greece;ISR;Israel;2012;Export;481.584
GRC;251;Greece;ISR;Israel;2013;Export;2.995.496
GRC;251;Greece;ISR;Israel;2014;Export;114.478
GRC;251;Greece;ITA;Italy;2010;Export;6.738.176
GRC;251;Greece;ITA;Italy;2011;Export;3435
GRC;251;Greece;ITA;Italy;2012;Export;3.813.307
GRC;251;Greece;ITA;Italy;2013;Export;414.018
GRC;251;Greece;ITA;Italy;2014;Export;341.471
GRC;251;Greece;JOR;Jordan;2012;Export;5.592
GRC;251;Greece;KOR;Korea, Rep.;2010;Export;2.917.984
GRC;251;Greece;KOR;Korea, Rep.;2011;Export;5.294.222
GRC;251;Greece;KOR;Korea, Rep.;2012;Export;1.344.174
GRC;251;Greece;KOR;Korea, Rep.;2013;Export;790.176
GRC;251;Greece;KOR;Korea, Rep.;2014;Export;179.829
GRC;251;Greece;LBN;Lebanon;2010;Export;28.812
GRC;251;Greece;LBN;Lebanon;2011;Export;32.61
GRC;251;Greece;LTU;Lithuania;2013;Export;0.001
GRC;251;Greece;LTU;Lithuania;2014;Export;0.003
GRC;251;Greece;LUX;Luxembourg;2010;Export;3.539
GRC;251;Greece;MKD;Macedonia, FYR;2010;Export;62.284
GRC;251;Greece;MKD;Macedonia, FYR;2011;Export;4.692
GRC;251;Greece;MKD;Macedonia, FYR;2012;Export;0.573
GRC;251;Greece;MLT;Malta;2010;Export;0.003
GRC;251;Greece;MYS;Malaysia;2010;Export;209.233
GRC;251;Greece;MYS;Malaysia;2011;Export;198.695
GRC;251;Greece;MYS;Malaysia;2012;Export;61.439
GRC;251;Greece;MYS;Malaysia;2013;Export;223.408
GRC;251;Greece;MYS;Malaysia;2014;Export;41.292
GRC;251;Greece;NLD;Netherlands;2011;Export;132.869
GRC;251;Greece;NLD;Netherlands;2012;Export;683.302
GRC;251;Greece;NLD;Netherlands;2013;Export;1.665.777
GRC;251;Greece;NLD;Netherlands;2014;Export;1.812.595
GRC;251;Greece;PAK;Pakistan;2010;Export;176.215
GRC;251;Greece;PAK;Pakistan;2011;Export;184.815
GRC;251;Greece;PAK;Pakistan;2012;Export;194.077
GRC;251;Greece;PAK;Pakistan;2013;Export;187.159
GRC;251;Greece;PAK;Pakistan;2014;Export;38.639
GRC;251;Greece;PHL;Philippines;2010;Export;776.326
GRC;251;Greece;PHL;Philippines;2011;Export;100.719
GRC;251;Greece;PHL;Philippines;2013;Export;122.197
GRC;251;Greece;PHL;Philippines;2014;Export;612.441
GRC;251;Greece;POL;Poland;2012;Export;3.269
GRC;251;Greece;POL;Poland;2013;Export;648.529
GRC;251;Greece;POL;Poland;2014;Export;8.117
GRC;251;Greece;PRK;Korea, Dem. Rep.;2010;Export;52.545
GRC;251;Greece;SGP;Singapore;2011;Export;28.936
GRC;251;Greece;SGP;Singapore;2012;Export;87.704
GRC;251;Greece;SGP;Singapore;2013;Export;7.475
GRC;251;Greece;SVN;Slovenia;2010;Export;41.261
GRC;251;Greece;SVN;Slovenia;2011;Export;88.439
GRC;251;Greece;SVN;Slovenia;2012;Export;18.314
GRC;251;Greece;SVN;Slovenia;2013;Export;0.683
GRC;251;Greece;SVN;Slovenia;2014;Export;0.005
GRC;251;Greece;SWE;Sweden;2010;Export;97.565
GRC;251;Greece;SWE;Sweden;2011;Export;19.958
GRC;251;Greece;SWE;Sweden;2012;Export;948.026
GRC;251;Greece;SWE;Sweden;2013;Export;0.003
GRC;251;Greece;SWE;Sweden;2014;Export;0.193
GRC;251;Greece;THA;Thailand;2010;Export;84.354
GRC;251;Greece;THA;Thailand;2011;Export;4.999
GRC;251;Greece;THA;Thailand;2012;Export;98.373
GRC;251;Greece;THA;Thailand;2013;Export;70.218
GRC;251;Greece;THA;Thailand;2014;Export;39.739
GRC;251;Greece;TUR;Turkey;2010;Export;10.508.471
GRC;251;Greece;TUR;Turkey;2011;Export;7561.74
GRC;251;Greece;TUR;Turkey;2012;Export;203.754
GRC;251;Greece;TUR;Turkey;2013;Export;2.702.745
GRC;251;Greece;TUR;Turkey;2014;Export;6.078.969
GRC;251;Greece;USA;United States;2011;Export;0.173
GRC;251;Greece;USA;United States;2013;Export;9.314
GRC;251;Greece;VNM;Vietnam;2010;Export;392.936
GRC;251;Greece;VNM;Vietnam;2011;Export;434.636
GRC;251;Greece;VNM;Vietnam;2012;Export;586.616
GRC;251;Greece;VNM;Vietnam;2013;Export;186.564
GRC;251;Greece;VNM;Vietnam;2014;Export;1.380.273
GRC;251;Greece;WLD; World;2010;Export;44.590.887
GRC;251;Greece;WLD; World;2011;Export;52.912.292
GRC;251;Greece;WLD; World;2012;Export;56731.35
GRC;251;Greece;WLD; World;2013;Export;45.252.628
GRC;251;Greece;WLD; World;2014;Export;43.320.771
GRC;334;Greece;ABW;Aruba;2010;Export;3.698
GRC;334;Greece;ABW;Aruba;2011;Export;7.802
GRC;334;Greece;ABW;Aruba;2013;Export;1.254
GRC;334;Greece;ABW;Aruba;2014;Export;2.623
GRC;334;Greece;AFG;Afghanistan;2014;Export;4.616.997
GRC;334;Greece;AGO;Angola;2013;Export;51.153
GRC;334;Greece;AGO;Angola;2014;Export;26.742
GRC;334;Greece;ALB;Albania;2010;Export;134.872.526
GRC;334;Greece;ALB;Albania;2011;Export;93939.92
GRC;334;Greece;ALB;Albania;2012;Export;82.659.665
GRC;334;Greece;ALB;Albania;2013;Export;73.493.465
GRC;334;Greece;ALB;Albania;2014;Export;177.985.526
GRC;334;Greece;AND;Andorra;2013;Export;3.659
GRC;334;Greece;ANT;Netherlands Antilles;2010;Export;1.030.351
GRC;334;Greece;ARE;United Arab Emirates;2010;Export;57.018.942
GRC;334;Greece;ARE;United Arab Emirates;2011;Export;365.819.137
GRC;334;Greece;ARE;United Arab Emirates;2012;Export;238697.05
GRC;334;Greece;ARE;United Arab Emirates;2013;Export;118.438.525
GRC;334;Greece;ARE;United Arab Emirates;2014;Export;208.321.516
GRC;334;Greece;ARG;Argentina;2011;Export;29.110.614
GRC;334;Greece;ARM;Armenia;2010;Export;543.622
GRC;334;Greece;ARM;Armenia;2011;Export;145.657
GRC;334;Greece;ATF;Fr. So. Ant. Tr;2011;Export;20.704
GRC;334;Greece;AUS;Australia;2010;Export;98.645
GRC;334;Greece;AUS;Australia;2011;Export;370.489
GRC;334;Greece;AUS;Australia;2012;Export;390.451
GRC;334;Greece;AUS;Australia;2013;Export;214.261
GRC;334;Greece;AUS;Australia;2014;Export;73.088
GRC;334;Greece;AUT;Austria;2010;Export;4.162.138
GRC;334;Greece;AUT;Austria;2011;Export;3.581.768
GRC;334;Greece;AUT;Austria;2012;Export;4.027.024
GRC;334;Greece;AUT;Austria;2013;Export;4018.15
GRC;334;Greece;AUT;Austria;2014;Export;1.185.183
GRC;334;Greece;AZE;Azerbaijan;2011;Export;113.727
GRC;334;Greece;AZE;Azerbaijan;2012;Export;49.532
GRC;334;Greece;AZE;Azerbaijan;2013;Export;151.807
GRC;334;Greece;AZE;Azerbaijan;2014;Export;16.143.962
GRC;334;Greece;BEL;Belgium;2010;Export;13.924.596
GRC;334;Greece;BEL;Belgium;2011;Export;8.976.366
GRC;334;Greece;BEL;Belgium;2012;Export;593.269
GRC;334;Greece;BEL;Belgium;2013;Export;132.861
GRC;334;Greece;BEL;Belgium;2014;Export;64.793
GRC;334;Greece;BEN;Benin;2010;Export;19.835.664
GRC;334;Greece;BGD;Bangladesh;2010;Export;15.831
GRC;334;Greece;BGR;Bulgaria;2010;Export;150.974.603
GRC;334;Greece;BGR;Bulgaria;2011;Export;174.799.017
GRC;334;Greece;BGR;Bulgaria;2012;Export;461.285.052
GRC;334;Greece;BGR;Bulgaria;2013;Export;348.303.663
GRC;334;Greece;BGR;Bulgaria;2014;Export;313.893.137
GRC;334;Greece;BHR;Bahrain;2010;Export;1.888.955
GRC;334;Greece;BHR;Bahrain;2011;Export;517.432
GRC;334;Greece;BHR;Bahrain;2013;Export;18.072
GRC;334;Greece;BHS;Bahamas, The;2010;Export;64.643.743
GRC;334;Greece;BHS;Bahamas, The;2011;Export;22.197.883
GRC;334;Greece;BHS;Bahamas, The;2012;Export;211.921
GRC;334;Greece;BHS;Bahamas, The;2014;Export;926.498
GRC;334;Greece;BIH;Bosnia and Herzegovina;2010;Export;3.790.524
GRC;334;Greece;BIH;Bosnia and Herzegovina;2011;Export;6.746.617
GRC;334;Greece;BIH;Bosnia and Herzegovina;2012;Export;7.915.726
GRC;334;Greece;BIH;Bosnia and Herzegovina;2014;Export;0.233
GRC;334;Greece;BLR;Belarus;2011;Export;18.134
GRC;334;Greece;BLZ;Belize;2010;Export;3.325.874
GRC;334;Greece;BLZ;Belize;2011;Export;1.057.593
GRC;334;Greece;BLZ;Belize;2013;Export;0.733
GRC;334;Greece;BLZ;Belize;2014;Export;35.339
GRC;334;Greece;BMU;Bermuda;2010;Export;16.947.501
GRC;334;Greece;BMU;Bermuda;2011;Export;3.206.112
GRC;334;Greece;BMU;Bermuda;2012;Export;25.457
GRC;334;Greece;BMU;Bermuda;2013;Export;163.057
GRC;334;Greece;BMU;Bermuda;2014;Export;8.406
GRC;334;Greece;BOL;Bolivia;2010;Export;139.684
GRC;334;Greece;BRA;Brazil;2010;Export;103.115.841
GRC;334;Greece;BRA;Brazil;2011;Export;5.318
GRC;334;Greece;BRA;Brazil;2012;Export;54026.82
GRC;334;Greece;BRA;Brazil;2013;Export;129.685.112
GRC;334;Greece;BRA;Brazil;2014;Export;1.907
GRC;334;Greece;BRB;Barbados;2010;Export;897.308
GRC;334;Greece;BRB;Barbados;2011;Export;1.065.216
GRC;334;Greece;BRB;Barbados;2012;Export;2.85
GRC;334;Greece;CAF;Central African Republic;2011;Export;0.678
GRC;334;Greece;CAN;Canada;2010;Export;8.054.861
GRC;334;Greece;CAN;Canada;2011;Export;570.843
GRC;334;Greece;CAN;Canada;2012;Export;131.845
GRC;334;Greece;CAN;Canada;2013;Export;462.809
GRC;334;Greece;CAN;Canada;2014;Export;434.33
GRC;334;Greece;CHE;Switzerland;2010;Export;11.223.473
GRC;334;Greece;CHE;Switzerland;2011;Export;7.488.084
GRC;334;Greece;CHE;Switzerland;2012;Export;34.317
GRC;334;Greece;CHE;Switzerland;2013;Export;83.625
GRC;334;Greece;CHE;Switzerland;2014;Export;38.988
GRC;334;Greece;CHL;Chile;2012;Export;99.936
GRC;334;Greece;CHL;Chile;2013;Export;45.187
GRC;334;Greece;CHN;China;2010;Export;145.500.724
GRC;334;Greece;CHN;China;2011;Export;33.765.316
GRC;334;Greece;CHN;China;2012;Export;110064.34
GRC;334;Greece;CHN;China;2013;Export;159.725.876
GRC;334;Greece;CHN;China;2014;Export;54.100.931
GRC;334;Greece;CIV;Cote d'Ivoire;2014;Export;43.178
GRC;334;Greece;CMR;Cameroon;2010;Export;50.499
GRC;334;Greece;CMR;Cameroon;2011;Export;66.871
GRC;334;Greece;CMR;Cameroon;2012;Export;30.305
GRC;334;Greece;CMR;Cameroon;2013;Export;60.839
GRC;334;Greece;CMR;Cameroon;2014;Export;33.359
GRC;334;Greece;COG;Congo, Rep.;2010;Export;23.578
GRC;334;Greece;COG;Congo, Rep.;2013;Export;4.803
GRC;334;Greece;COK;Cook Islands;2010;Export;232.138
GRC;334;Greece;COK;Cook Islands;2011;Export;95.377
GRC;334;Greece;COL;Colombia;2011;Export;0.346
GRC;334;Greece;COM;Comoros;2010;Export;1.913.462
GRC;334;Greece;COM;Comoros;2011;Export;2.045.879
GRC;334;Greece;CPV;Cape Verde;2011;Export;103.696
GRC;334;Greece;CRI;Costa Rica;2011;Export;1.276
GRC;334;Greece;CUB;Cuba;2011;Export;46.946
GRC;334;Greece;CYM;Cayman Islands;2010;Export;3.217.724
GRC;334;Greece;CYM;Cayman Islands;2011;Export;2.231.609
GRC;334;Greece;CYM;Cayman Islands;2012;Export;2.495
GRC;334;Greece;CYM;Cayman Islands;2013;Export;14.422
GRC;334;Greece;CYP;Cyprus;2010;Export;336.521.466
GRC;334;Greece;CYP;Cyprus;2011;Export;452.240.508
GRC;334;Greece;CYP;Cyprus;2012;Export;408.742.388
GRC;334;Greece;CYP;Cyprus;2013;Export;375.455.833
GRC;334;Greece;CYP;Cyprus;2014;Export;461.326.954
GRC;334;Greece;CZE;Czech Republic;2010;Export;6.368.687
GRC;334;Greece;CZE;Czech Republic;2011;Export;7.156.414
GRC;334;Greece;CZE;Czech Republic;2012;Export;158.458
GRC;334;Greece;CZE;Czech Republic;2013;Export;585.209
GRC;334;Greece;CZE;Czech Republic;2014;Export;1.127
GRC;334;Greece;DEU;Germany;2010;Export;62.963.729
GRC;334;Greece;DEU;Germany;2011;Export;59.941.315
GRC;334;Greece;DEU;Germany;2012;Export;271.317
GRC;334;Greece;DEU;Germany;2013;Export;167.144
GRC;334;Greece;DEU;Germany;2014;Export;154.987
GRC;334;Greece;DJI;Djibouti;2010;Export;0.304
GRC;334;Greece;DMA;Dominica;2010;Export;343.489
GRC;334;Greece;DMA;Dominica;2011;Export;132.031
GRC;334;Greece;DNK;Denmark;2010;Export;11.502.831
GRC;334;Greece;DNK;Denmark;2011;Export;12233.78
GRC;334;Greece;DNK;Denmark;2012;Export;172.697
GRC;334;Greece;DNK;Denmark;2013;Export;2.137
GRC;334;Greece;DNK;Denmark;2014;Export;1.13
GRC;334;Greece;DOM;Dominican Republic;2010;Export;203.489
GRC;334;Greece;DOM;Dominican Republic;2011;Export;102.686
GRC;334;Greece;DZA;Algeria;2010;Export;27.620.885
GRC;334;Greece;DZA;Algeria;2011;Export;18.675.467
GRC;334;Greece;DZA;Algeria;2012;Export;139.951.036
GRC;334;Greece;DZA;Algeria;2013;Export;157.049.732
GRC;334;Greece;DZA;Algeria;2014;Export;30.688.345
GRC;334;Greece;ECU;Ecuador;2011;Export;4.686
GRC;334;Greece;EGY;Egypt, Arab Rep.;2010;Export;125257.91
GRC;334;Greece;EGY;Egypt, Arab Rep.;2011;Export;272.662.937
GRC;334;Greece;EGY;Egypt, Arab Rep.;2012;Export;223.097.525
GRC;334;Greece;EGY;Egypt, Arab Rep.;2013;Export;525.554.637
GRC;334;Greece;EGY;Egypt, Arab Rep.;2014;Export;683.090.773
GRC;334;Greece;ERI;Eritrea;2010;Export;0.191
GRC;334;Greece;ESP;Spain;2010;Export;12.063.276
GRC;334;Greece;ESP;Spain;2011;Export;67850.79
GRC;334;Greece;ESP;Spain;2012;Export;153.187.259
GRC;334;Greece;ESP;Spain;2013;Export;126.976.335
GRC;334;Greece;ESP;Spain;2014;Export;211.253.883
GRC;334;Greece;EST;Estonia;2010;Export;511.508
GRC;334;Greece;EST;Estonia;2011;Export;502.818
GRC;334;Greece;EST;Estonia;2013;Export;1.602
GRC;334;Greece;ETH;Ethiopia(excludes Eritrea);2012;Export;1.224
GRC;334;Greece;FIN;Finland;2010;Export;3.181.362
GRC;334;Greece;FIN;Finland;2011;Export;3.461.981
GRC;334;Greece;FIN;Finland;2012;Export;19.527
GRC;334;Greece;FIN;Finland;2013;Export;9.773
GRC;334;Greece;FIN;Finland;2014;Export;32.667
GRC;334;Greece;FLK;Falkland Island;2010;Export;7581.14
GRC;334;Greece;FLK;Falkland Island;2011;Export;24.195.849
GRC;334;Greece;FLK;Falkland Island;2012;Export;16.434.173
GRC;334;Greece;FLK;Falkland Island;2013;Export;27.199.707
GRC;334;Greece;FLK;Falkland Island;2014;Export;40.549.721
GRC;334;Greece;FRA;France;2010;Export;68.721.943
GRC;334;Greece;FRA;France;2011;Export;47.525.185
GRC;334;Greece;FRA;France;2012;Export;54.967.694
GRC;334;Greece;FRA;France;2013;Export;296.759
GRC;334;Greece;FRA;France;2014;Export;22.215.344
GRC;334;Greece;GBR;United Kingdom;2010;Export;266.376.291
GRC;334;Greece;GBR;United Kingdom;2011;Export;223.812.452
GRC;334;Greece;GBR;United Kingdom;2012;Export;32.050.044
GRC;334;Greece;GBR;United Kingdom;2013;Export;30.512.468
GRC;334;Greece;GBR;United Kingdom;2014;Export;79.639.796
GRC;334;Greece;GEO;Georgia;2010;Export;64.358.836
GRC;334;Greece;GEO;Georgia;2011;Export;96.232.456
GRC;334;Greece;GEO;Georgia;2012;Export;142.715.655
GRC;334;Greece;GEO;Georgia;2013;Export;190904.44
GRC;334;Greece;GEO;Georgia;2014;Export;152.071.068
GRC;334;Greece;GHA;Ghana;2010;Export;142.322
GRC;334;Greece;GHA;Ghana;2011;Export;313
GRC;334;Greece;GHA;Ghana;2012;Export;202.164
GRC;334;Greece;GIB;Gibraltar;2010;Export;841636.01
GRC;334;Greece;GIB;Gibraltar;2011;Export;600.572.741
GRC;334;Greece;GIB;Gibraltar;2012;Export;671.168.433
GRC;334;Greece;GIB;Gibraltar;2013;Export;1.398.280.198
GRC;334;Greece;GIB;Gibraltar;2014;Export;848.715.295
GRC;334;Greece;GIN;Guinea;2013;Export;3.984
GRC;334;Greece;GNB;Guinea-Bissau;2013;Export;74.762
GRC;334;Greece;HKG;Hong Kong, China;2010;Export;14.892.983
GRC;334;Greece;HKG;Hong Kong, China;2011;Export;17.681.788
GRC;334;Greece;HKG;Hong Kong, China;2012;Export;153.757
GRC;334;Greece;HKG;Hong Kong, China;2013;Export;261.412
GRC;334;Greece;HKG;Hong Kong, China;2014;Export;319.836
GRC;334;Greece;HND;Honduras;2010;Export;44.942
GRC;334;Greece;HND;Honduras;2011;Export;147.073
GRC;334;Greece;HRV;Croatia;2010;Export;18.624.647
GRC;334;Greece;HRV;Croatia;2011;Export;45.415.396
GRC;334;Greece;HRV;Croatia;2012;Export;9.275.021
GRC;334;Greece;HRV;Croatia;2013;Export;15.389.324
GRC;334;Greece;HRV;Croatia;2014;Export;19.267.492
GRC;334;Greece;HUN;Hungary;2010;Export;3.483.748
GRC;334;Greece;HUN;Hungary;2011;Export;1.325.219
GRC;334;Greece;HUN;Hungary;2012;Export;0.269
GRC;334;Greece;HUN;Hungary;2013;Export;28.569
GRC;334;Greece;HUN;Hungary;2014;Export;0.239
GRC;334;Greece;IDN;Indonesia;2014;Export;36.135.468
GRC;334;Greece;IND;India;2010;Export;1.704.636
GRC;334;Greece;IND;India;2011;Export;1200.68
GRC;334;Greece;IND;India;2012;Export;791.947
GRC;334;Greece;IND;India;2013;Export;4.374.456
GRC;334;Greece;IND;India;2014;Export;863.964
GRC;334;Greece;IOT;British Indian Ocean Ter.;2010;Export;917.7
GRC;334;Greece;IOT;British Indian Ocean Ter.;2011;Export;578.426
GRC;334;Greece;IOT;British Indian Ocean Ter.;2014;Export;1.185
GRC;334;Greece;IRL;Ireland;2010;Export;1.264.635
GRC;334;Greece;IRL;Ireland;2011;Export;1.345.964
GRC;334;Greece;IRL;Ireland;2012;Export;153.955
GRC;334;Greece;IRL;Ireland;2013;Export;158.087
GRC;334;Greece;IRL;Ireland;2014;Export;116.565
GRC;334;Greece;IRQ;Iraq;2010;Export;180.546
GRC;334;Greece;IRQ;Iraq;2011;Export;4.543
GRC;334;Greece;IRQ;Iraq;2012;Export;95.487
GRC;334;Greece;IRQ;Iraq;2013;Export;882.283
GRC;334;Greece;IRQ;Iraq;2014;Export;1.533.217
GRC;334;Greece;ISL;Iceland;2010;Export;135.145
GRC;334;Greece;ISL;Iceland;2011;Export;65.224
GRC;334;Greece;ISL;Iceland;2012;Export;0.901
GRC;334;Greece;ISL;Iceland;2014;Export;65.957
GRC;334;Greece;ISR;Israel;2010;Export;169.048.782
GRC;334;Greece;ISR;Israel;2011;Export;103.710.478
GRC;334;Greece;ISR;Israel;2012;Export;595.661.075
GRC;334;Greece;ISR;Israel;2013;Export;344.538.727
GRC;334;Greece;ISR;Israel;2014;Export;96.971.148
GRC;334;Greece;ITA;Italy;2010;Export;294.515.683
GRC;334;Greece;ITA;Italy;2011;Export;301.313.244
GRC;334;Greece;ITA;Italy;2012;Export;277.174.932
GRC;334;Greece;ITA;Italy;2013;Export;693636.36
GRC;334;Greece;ITA;Italy;2014;Export;800.886.545
GRC;334;Greece;JAM;Jamaica;2010;Export;416.447
GRC;334;Greece;JAM;Jamaica;2011;Export;184.305
GRC;334;Greece;JAM;Jamaica;2012;Export;213.201
GRC;334;Greece;JAM;Jamaica;2013;Export;201.637
GRC;334;Greece;JAM;Jamaica;2014;Export;31.919
GRC;334;Greece;JOR;Jordan;2010;Export;958.9
GRC;334;Greece;JOR;Jordan;2011;Export;495.425
GRC;334;Greece;JOR;Jordan;2012;Export;13.700.706
GRC;334;Greece;JOR;Jordan;2013;Export;93.132
GRC;334;Greece;JOR;Jordan;2014;Export;8.750.776
GRC;334;Greece;JPN;Japan;2010;Export;1.462.604
GRC;334;Greece;JPN;Japan;2011;Export;1.429.326
GRC;334;Greece;KAZ;Kazakhstan;2010;Export;10.095
GRC;334;Greece;KAZ;Kazakhstan;2011;Export;647.53
GRC;334;Greece;KAZ;Kazakhstan;2013;Export;2.346
GRC;334;Greece;KAZ;Kazakhstan;2014;Export;65.965
GRC;334;Greece;KEN;Kenya;2010;Export;35.332
GRC;334;Greece;KEN;Kenya;2011;Export;60.604
GRC;334;Greece;KEN;Kenya;2012;Export;2.034
GRC;334;Greece;KEN;Kenya;2013;Export;7.281
GRC;334;Greece;KHM;Cambodia;2010;Export;2.702.389
GRC;334;Greece;KHM;Cambodia;2011;Export;964.557
GRC;334;Greece;KIR;Kiribati;2010;Export;59.48
GRC;334;Greece;KIR;Kiribati;2011;Export;30.12
GRC;334;Greece;KNA;St. Kitts and Nevis;2010;Export;1.039.531
GRC;334;Greece;KNA;St. Kitts and Nevis;2011;Export;182.079
GRC;334;Greece;KOR;Korea, Rep.;2010;Export;25.521.808
GRC;334;Greece;KOR;Korea, Rep.;2011;Export;3796.82
GRC;334;Greece;KOR;Korea, Rep.;2012;Export;131.144.975
GRC;334;Greece;KOR;Korea, Rep.;2013;Export;219.218.268
GRC;334;Greece;KOR;Korea, Rep.;2014;Export;305.177.353
GRC;334;Greece;KWT;Kuwait;2010;Export;268.046
GRC;334;Greece;KWT;Kuwait;2011;Export;275.464
GRC;334;Greece;KWT;Kuwait;2012;Export;3.197.796
GRC;334;Greece;KWT;Kuwait;2013;Export;1.966.981
GRC;334;Greece;LAO;Lao PDR;2011;Export;3.982
GRC;334;Greece;LBN;Lebanon;2010;Export;223.857.965
GRC;334;Greece;LBN;Lebanon;2011;Export;144.219.448
GRC;334;Greece;LBN;Lebanon;2012;Export;837.635.761
GRC;334;Greece;LBN;Lebanon;2013;Export;524.179.765
GRC;334;Greece;LBN;Lebanon;2014;Export;656.532.972
GRC;334;Greece;LBR;Liberia;2010;Export;102.767.069
GRC;334;Greece;LBR;Liberia;2011;Export;63597.72
GRC;334;Greece;LBR;Liberia;2012;Export;72.784
GRC;334;Greece;LBR;Liberia;2014;Export;501.084
GRC;334;Greece;LBY;Libya;2010;Export;551.612.447
GRC;334;Greece;LBY;Libya;2011;Export;160.695.478
GRC;334;Greece;LBY;Libya;2012;Export;787.217.462
GRC;334;Greece;LBY;Libya;2013;Export;705.813.311
GRC;334;Greece;LBY;Libya;2014;Export;125.358.584
GRC;334;Greece;LTU;Lithuania;2010;Export;3.479.761
GRC;334;Greece;LTU;Lithuania;2011;Export;1.700.705
GRC;334;Greece;LTU;Lithuania;2013;Export;0.262
GRC;334;Greece;LTU;Lithuania;2014;Export;28.189
GRC;334;Greece;LUX;Luxembourg;2010;Export;1.602.902
