ReporterISO3;ProductCode;ReporterName;PartnerISO3;PartnerName;Year;TradeFlowName;TradeValue in 1000 USD
KNA;67;St. Kitts and Nevis;USA;United States;2011;Export;0
KNA;67;St. Kitts and Nevis;USA;United States;2012;Export;1.76
KNA;67;St. Kitts and Nevis;USA;United States;2013;Export;0.11
KNA;67;St. Kitts and Nevis;USA;United States;2014;Export;0.334
KNA;67;St. Kitts and Nevis;VCT;St. Vincent and the Grenadines;2010;Export;0
KNA;67;St. Kitts and Nevis;VCT;St. Vincent and the Grenadines;2012;Export;0
KNA;67;St. Kitts and Nevis;VCT;St. Vincent and the Grenadines;2013;Export;0
KNA;67;St. Kitts and Nevis;VGB;British Virgin Islands;2013;Export;0.296
KNA;67;St. Kitts and Nevis;WLD; World;2010;Export;0
KNA;67;St. Kitts and Nevis;WLD; World;2011;Export;0
KNA;67;St. Kitts and Nevis;WLD; World;2012;Export;1.797
KNA;67;St. Kitts and Nevis;WLD; World;2013;Export;2.442
KNA;67;St. Kitts and Nevis;WLD; World;2014;Export;0.334
KNA;68;St. Kitts and Nevis;LCA;St. Lucia;2013;Export;0.585
KNA;68;St. Kitts and Nevis;USA;United States;2012;Export;4
KNA;68;St. Kitts and Nevis;USA;United States;2013;Export;23.904
KNA;68;St. Kitts and Nevis;USA;United States;2014;Export;2.146
KNA;68;St. Kitts and Nevis;WLD; World;2012;Export;4
KNA;68;St. Kitts and Nevis;WLD; World;2013;Export;24.49
KNA;68;St. Kitts and Nevis;WLD; World;2014;Export;2.146
KNA;69;St. Kitts and Nevis;AIA;Anguila;2010;Export;2.455
KNA;69;St. Kitts and Nevis;AIA;Anguila;2011;Export;41.69
KNA;69;St. Kitts and Nevis;AIA;Anguila;2012;Export;0
KNA;69;St. Kitts and Nevis;AIA;Anguila;2013;Export;1.06
KNA;69;St. Kitts and Nevis;AIA;Anguila;2014;Export;0.741
KNA;69;St. Kitts and Nevis;ALB;Albania;2012;Export;0
KNA;69;St. Kitts and Nevis;ANT;Netherlands Antilles;2010;Export;0
KNA;69;St. Kitts and Nevis;AUS;Australia;2012;Export;0
KNA;69;St. Kitts and Nevis;BHS;Bahamas, The;2013;Export;0
KNA;69;St. Kitts and Nevis;BOL;Bolivia;2013;Export;0
KNA;69;St. Kitts and Nevis;CAN;Canada;2012;Export;0
KNA;69;St. Kitts and Nevis;CAN;Canada;2014;Export;0
KNA;69;St. Kitts and Nevis;CHN;China;2013;Export;0
KNA;69;St. Kitts and Nevis;CYM;Cayman Islands;2012;Export;0
KNA;69;St. Kitts and Nevis;DMA;Dominica;2011;Export;0
KNA;69;St. Kitts and Nevis;DMA;Dominica;2012;Export;0.225
KNA;69;St. Kitts and Nevis;DMA;Dominica;2013;Export;0.044
KNA;69;St. Kitts and Nevis;DMA;Dominica;2014;Export;0
KNA;69;St. Kitts and Nevis;DOM;Dominican Republic;2011;Export;0.202
KNA;69;St. Kitts and Nevis;DOM;Dominican Republic;2013;Export;0
KNA;69;St. Kitts and Nevis;ECU;Ecuador;2013;Export;0
KNA;69;St. Kitts and Nevis;FRA;France;2010;Export;0
KNA;69;St. Kitts and Nevis;FRA;France;2012;Export;0.074
KNA;69;St. Kitts and Nevis;FRA;France;2013;Export;0
KNA;69;St. Kitts and Nevis;GBR;United Kingdom;2010;Export;0
KNA;69;St. Kitts and Nevis;GBR;United Kingdom;2011;Export;22.164
KNA;69;St. Kitts and Nevis;GBR;United Kingdom;2012;Export;0
KNA;69;St. Kitts and Nevis;GBR;United Kingdom;2013;Export;0.408
KNA;69;St. Kitts and Nevis;GBR;United Kingdom;2014;Export;0
KNA;69;St. Kitts and Nevis;GEO;Georgia;2012;Export;0
KNA;69;St. Kitts and Nevis;GRD;Grenada;2012;Export;0
KNA;69;St. Kitts and Nevis;GRD;Grenada;2014;Export;0
KNA;69;St. Kitts and Nevis;GTM;Guatemala;2013;Export;6.601
KNA;69;St. Kitts and Nevis;GUY;Guyana;2010;Export;0
KNA;69;St. Kitts and Nevis;GUY;Guyana;2011;Export;0
KNA;69;St. Kitts and Nevis;GUY;Guyana;2012;Export;1.166
KNA;69;St. Kitts and Nevis;GUY;Guyana;2013;Export;0
KNA;69;St. Kitts and Nevis;GUY;Guyana;2014;Export;0
KNA;69;St. Kitts and Nevis;JAM;Jamaica;2010;Export;0
KNA;69;St. Kitts and Nevis;JAM;Jamaica;2011;Export;0
KNA;69;St. Kitts and Nevis;JAM;Jamaica;2012;Export;0.05
KNA;69;St. Kitts and Nevis;LCA;St. Lucia;2010;Export;0
KNA;69;St. Kitts and Nevis;LCA;St. Lucia;2011;Export;0
KNA;69;St. Kitts and Nevis;LCA;St. Lucia;2013;Export;0.377
KNA;69;St. Kitts and Nevis;LCA;St. Lucia;2014;Export;0
KNA;69;St. Kitts and Nevis;LVA;Latvia;2011;Export;0
KNA;69;St. Kitts and Nevis;MNP;Northern Mariana Islands;2011;Export;0
KNA;69;St. Kitts and Nevis;MSR;Montserrat;2010;Export;0
KNA;69;St. Kitts and Nevis;NZL;New Zealand;2014;Export;0
KNA;69;St. Kitts and Nevis;PRT;Portugal;2010;Export;0
KNA;69;St. Kitts and Nevis;QAT;Qatar;2011;Export;0
KNA;69;St. Kitts and Nevis;TCA;Turks and Caicos Isl.;2012;Export;0
KNA;69;St. Kitts and Nevis;TCA;Turks and Caicos Isl.;2014;Export;0
KNA;69;St. Kitts and Nevis;TTO;Trinidad and Tobago;2010;Export;0
KNA;69;St. Kitts and Nevis;TTO;Trinidad and Tobago;2011;Export;8.512
KNA;69;St. Kitts and Nevis;TTO;Trinidad and Tobago;2012;Export;3.905
KNA;69;St. Kitts and Nevis;TTO;Trinidad and Tobago;2013;Export;3.703
KNA;69;St. Kitts and Nevis;TTO;Trinidad and Tobago;2014;Export;27.408
KNA;69;St. Kitts and Nevis;TUV;Tuvalu;2013;Export;0
KNA;69;St. Kitts and Nevis;USA;United States;2010;Export;1.118.178
KNA;69;St. Kitts and Nevis;USA;United States;2011;Export;48.456
KNA;69;St. Kitts and Nevis;USA;United States;2012;Export;84.581
KNA;69;St. Kitts and Nevis;USA;United States;2013;Export;19.693
KNA;69;St. Kitts and Nevis;USA;United States;2014;Export;70.563
KNA;69;St. Kitts and Nevis;VCT;St. Vincent and the Grenadines;2010;Export;1.366
KNA;69;St. Kitts and Nevis;VCT;St. Vincent and the Grenadines;2011;Export;0
KNA;69;St. Kitts and Nevis;VCT;St. Vincent and the Grenadines;2012;Export;0
KNA;69;St. Kitts and Nevis;VCT;St. Vincent and the Grenadines;2013;Export;0.472
KNA;69;St. Kitts and Nevis;VCT;St. Vincent and the Grenadines;2014;Export;0
KNA;69;St. Kitts and Nevis;VEN;Venezuela;2012;Export;0
KNA;69;St. Kitts and Nevis;VGB;British Virgin Islands;2010;Export;0
KNA;69;St. Kitts and Nevis;VGB;British Virgin Islands;2014;Export;0.037
KNA;69;St. Kitts and Nevis;WLD; World;2010;Export;1.127.339
KNA;69;St. Kitts and Nevis;WLD; World;2011;Export;123.806
KNA;69;St. Kitts and Nevis;WLD; World;2012;Export;90.927
KNA;69;St. Kitts and Nevis;WLD; World;2013;Export;35.956
KNA;69;St. Kitts and Nevis;WLD; World;2014;Export;100.496
KOR;251;Korea, Rep.;AGO;Angola;2013;Export;0.415
KOR;251;Korea, Rep.;ARE;United Arab Emirates;2010;Export;0.059
KOR;251;Korea, Rep.;ARE;United Arab Emirates;2011;Export;0.071
KOR;251;Korea, Rep.;ARE;United Arab Emirates;2014;Export;7.811
KOR;251;Korea, Rep.;AUT;Austria;2014;Export;0.46
KOR;251;Korea, Rep.;BGD;Bangladesh;2010;Export;1.348.684
KOR;251;Korea, Rep.;BGD;Bangladesh;2011;Export;1.723.035
KOR;251;Korea, Rep.;BGD;Bangladesh;2012;Export;182.623
KOR;251;Korea, Rep.;BGD;Bangladesh;2013;Export;4.763
KOR;251;Korea, Rep.;BGD;Bangladesh;2014;Export;343.364
KOR;251;Korea, Rep.;CAN;Canada;2010;Export;1.168
KOR;251;Korea, Rep.;CAN;Canada;2011;Export;1.172
KOR;251;Korea, Rep.;CAN;Canada;2013;Export;0.02
KOR;251;Korea, Rep.;CHE;Switzerland;2011;Export;0.761
KOR;251;Korea, Rep.;CHL;Chile;2012;Export;17.478
KOR;251;Korea, Rep.;CHL;Chile;2013;Export;13.2
KOR;251;Korea, Rep.;CHN;China;2010;Export;62.222.333
KOR;251;Korea, Rep.;CHN;China;2011;Export;45590.25
KOR;251;Korea, Rep.;CHN;China;2012;Export;52.946.346
KOR;251;Korea, Rep.;CHN;China;2013;Export;52.261.877
KOR;251;Korea, Rep.;CHN;China;2014;Export;49.009.064
KOR;251;Korea, Rep.;CIV;Cote d'Ivoire;2014;Export;0.016
KOR;251;Korea, Rep.;DEU;Germany;2010;Export;9.88
KOR;251;Korea, Rep.;DEU;Germany;2013;Export;1.26
KOR;251;Korea, Rep.;DJI;Djibouti;2013;Export;6.65
KOR;251;Korea, Rep.;EGY;Egypt, Arab Rep.;2013;Export;8
KOR;251;Korea, Rep.;ETH;Ethiopia(excludes Eritrea);2012;Export;7.496
KOR;251;Korea, Rep.;ETH;Ethiopia(excludes Eritrea);2013;Export;14.4
KOR;251;Korea, Rep.;FIN;Finland;2014;Export;0.409
KOR;251;Korea, Rep.;FRA;France;2010;Export;10.939
KOR;251;Korea, Rep.;FRA;France;2011;Export;5.644
KOR;251;Korea, Rep.;FRA;France;2012;Export;1.035
KOR;251;Korea, Rep.;GBR;United Kingdom;2011;Export;0.139
KOR;251;Korea, Rep.;GBR;United Kingdom;2012;Export;3.818
KOR;251;Korea, Rep.;GBR;United Kingdom;2013;Export;2.205
KOR;251;Korea, Rep.;GBR;United Kingdom;2014;Export;0.014
KOR;251;Korea, Rep.;HKG;Hong Kong, China;2010;Export;172.202
KOR;251;Korea, Rep.;HKG;Hong Kong, China;2011;Export;2.834.779
KOR;251;Korea, Rep.;HKG;Hong Kong, China;2012;Export;37.647
KOR;251;Korea, Rep.;HKG;Hong Kong, China;2014;Export;7.137
KOR;251;Korea, Rep.;HRV;Croatia;2013;Export;0.03
KOR;251;Korea, Rep.;IDN;Indonesia;2010;Export;17.413.729
KOR;251;Korea, Rep.;IDN;Indonesia;2011;Export;5.841.714
KOR;251;Korea, Rep.;IDN;Indonesia;2012;Export;3.558.609
KOR;251;Korea, Rep.;IDN;Indonesia;2013;Export;2.366.018
KOR;251;Korea, Rep.;IDN;Indonesia;2014;Export;1.631.948
KOR;251;Korea, Rep.;IND;India;2010;Export;584.82
KOR;251;Korea, Rep.;IND;India;2011;Export;890.716
KOR;251;Korea, Rep.;IND;India;2012;Export;61.932
KOR;251;Korea, Rep.;IND;India;2013;Export;207.582
KOR;251;Korea, Rep.;IND;India;2014;Export;309.888
KOR;251;Korea, Rep.;IRN;Iran, Islamic Rep.;2010;Export;4.516
KOR;251;Korea, Rep.;IRN;Iran, Islamic Rep.;2011;Export;649.786
KOR;251;Korea, Rep.;IRN;Iran, Islamic Rep.;2012;Export;3.072.032
KOR;251;Korea, Rep.;IRN;Iran, Islamic Rep.;2013;Export;1.102.981
KOR;251;Korea, Rep.;IRN;Iran, Islamic Rep.;2014;Export;805.064
KOR;251;Korea, Rep.;IRQ;Iraq;2013;Export;0.053
KOR;251;Korea, Rep.;ITA;Italy;2011;Export;0.134
KOR;251;Korea, Rep.;ITA;Italy;2012;Export;0.309
KOR;251;Korea, Rep.;JPN;Japan;2010;Export;29.611
KOR;251;Korea, Rep.;JPN;Japan;2011;Export;6.814
KOR;251;Korea, Rep.;JPN;Japan;2012;Export;15.304
KOR;251;Korea, Rep.;JPN;Japan;2013;Export;147
KOR;251;Korea, Rep.;JPN;Japan;2014;Export;153.561
KOR;251;Korea, Rep.;KAZ;Kazakhstan;2010;Export;0.02
KOR;251;Korea, Rep.;KHM;Cambodia;2013;Export;0.96
KOR;251;Korea, Rep.;KHM;Cambodia;2014;Export;0.065
