ReporterISO3;ProductCode;ReporterName;PartnerISO3;PartnerName;Year;TradeFlowName;TradeValue in 1000 USD
BMU;69;Bermuda;CHN;China;2014;Export;0.073
BMU;69;Bermuda;DEU;Germany;2012;Export;0.123
BMU;69;Bermuda;DEU;Germany;2014;Export;0.715
BMU;69;Bermuda;DNK;Denmark;2014;Export;1.58
BMU;69;Bermuda;GBR;United Kingdom;2012;Export;5.799
BMU;69;Bermuda;GBR;United Kingdom;2013;Export;89.079
BMU;69;Bermuda;GBR;United Kingdom;2014;Export;100.983
BMU;69;Bermuda;ITA;Italy;2014;Export;2.487
BMU;69;Bermuda;NLD;Netherlands;2013;Export;8.072
BMU;69;Bermuda;NLD;Netherlands;2014;Export;1.408
BMU;69;Bermuda;NOR;Norway;2012;Export;0.262
BMU;69;Bermuda;SWE;Sweden;2014;Export;0.775
BMU;69;Bermuda;THA;Thailand;2014;Export;0.108
BMU;69;Bermuda;USA;United States;2012;Export;101.725
BMU;69;Bermuda;USA;United States;2013;Export;382.206
BMU;69;Bermuda;USA;United States;2014;Export;404.396
BMU;69;Bermuda;WLD; World;2012;Export;241.705
BMU;69;Bermuda;WLD; World;2013;Export;506.655
BMU;69;Bermuda;WLD; World;2014;Export;574.02
BOL;251;Bolivia;BRA;Brazil;2010;Export;2.048.832
BOL;251;Bolivia;BRA;Brazil;2011;Export;1.862.992
BOL;251;Bolivia;BRA;Brazil;2012;Export;1.543.796
BOL;251;Bolivia;BRA;Brazil;2013;Export;180.513
BOL;251;Bolivia;ESP;Spain;2011;Export;48.202
BOL;251;Bolivia;PER;Peru;2010;Export;10.189
BOL;251;Bolivia;PER;Peru;2012;Export;7.56
BOL;251;Bolivia;PRY;Paraguay;2010;Export;43.15
BOL;251;Bolivia;PRY;Paraguay;2011;Export;118.912
BOL;251;Bolivia;PRY;Paraguay;2013;Export;10.002
BOL;251;Bolivia;PRY;Paraguay;2014;Export;162.228
BOL;251;Bolivia;USA;United States;2014;Export;0.488
BOL;251;Bolivia;WLD; World;2010;Export;2.102.171
BOL;251;Bolivia;WLD; World;2011;Export;2.030.106
BOL;251;Bolivia;WLD; World;2012;Export;1.551.356
BOL;251;Bolivia;WLD; World;2013;Export;190.514
BOL;251;Bolivia;WLD; World;2014;Export;162.716
BOL;334;Bolivia;ARE;United Arab Emirates;2010;Export;0.633
BOL;334;Bolivia;ARE;United Arab Emirates;2012;Export;17.948
BOL;334;Bolivia;ARG;Argentina;2010;Export;1.606.725
BOL;334;Bolivia;ARG;Argentina;2011;Export;2.080.016
BOL;334;Bolivia;ARG;Argentina;2012;Export;2882.34
BOL;334;Bolivia;ARG;Argentina;2013;Export;2.072.856
BOL;334;Bolivia;ARG;Argentina;2014;Export;2.248.178
BOL;334;Bolivia;AUS;Australia;2010;Export;26.125
BOL;334;Bolivia;AUT;Austria;2011;Export;1.09
BOL;334;Bolivia;BRA;Brazil;2010;Export;739.056
BOL;334;Bolivia;BRA;Brazil;2011;Export;933.711
BOL;334;Bolivia;BRA;Brazil;2012;Export;1610.23
BOL;334;Bolivia;BRA;Brazil;2013;Export;2.902.992
BOL;334;Bolivia;BRA;Brazil;2014;Export;2.840.159
BOL;334;Bolivia;CAN;Canada;2010;Export;89.975
BOL;334;Bolivia;CAN;Canada;2013;Export;22.082
BOL;334;Bolivia;CAN;Canada;2014;Export;0.642
BOL;334;Bolivia;CHE;Switzerland;2011;Export;11.674
BOL;334;Bolivia;CHE;Switzerland;2013;Export;5.175
BOL;334;Bolivia;CHL;Chile;2010;Export;1.544.263
BOL;334;Bolivia;CHL;Chile;2011;Export;759.647
BOL;334;Bolivia;CHL;Chile;2012;Export;885.036
BOL;334;Bolivia;CHL;Chile;2013;Export;1.191.171
BOL;334;Bolivia;CHL;Chile;2014;Export;882.125
BOL;334;Bolivia;COG;Congo, Rep.;2010;Export;1.809
BOL;334;Bolivia;COL;Colombia;2010;Export;67.286
BOL;334;Bolivia;COL;Colombia;2011;Export;392.09
BOL;334;Bolivia;COL;Colombia;2012;Export;2.563.288
BOL;334;Bolivia;COL;Colombia;2013;Export;2.582.173
BOL;334;Bolivia;COL;Colombia;2014;Export;2.483.917
BOL;334;Bolivia;CRI;Costa Rica;2011;Export;2.635
BOL;334;Bolivia;CUB;Cuba;2010;Export;497.132
BOL;334;Bolivia;CUB;Cuba;2011;Export;355.691
BOL;334;Bolivia;CUB;Cuba;2012;Export;287.812
BOL;334;Bolivia;CUB;Cuba;2013;Export;174.044
BOL;334;Bolivia;CUB;Cuba;2014;Export;198.583
BOL;334;Bolivia;DEU;Germany;2010;Export;6.353
BOL;334;Bolivia;DEU;Germany;2011;Export;9.769
BOL;334;Bolivia;DEU;Germany;2012;Export;24.533
BOL;334;Bolivia;DEU;Germany;2013;Export;31.524
BOL;334;Bolivia;DOM;Dominican Republic;2010;Export;1.393
BOL;334;Bolivia;ECU;Ecuador;2010;Export;46.779
BOL;334;Bolivia;ECU;Ecuador;2011;Export;13.098
BOL;334;Bolivia;ECU;Ecuador;2013;Export;31.339
BOL;334;Bolivia;ECU;Ecuador;2014;Export;1.071.768
BOL;334;Bolivia;ESP;Spain;2010;Export;80.846
BOL;334;Bolivia;ESP;Spain;2011;Export;9.181
BOL;334;Bolivia;ESP;Spain;2012;Export;384.475
BOL;334;Bolivia;ESP;Spain;2013;Export;8.457.647
BOL;334;Bolivia;ESP;Spain;2014;Export;11.866.479
BOL;334;Bolivia;FRA;France;2014;Export;139.749
BOL;334;Bolivia;GBR;United Kingdom;2013;Export;16.898
BOL;334;Bolivia;IND;India;2011;Export;35.459
BOL;334;Bolivia;IRN;Iran, Islamic Rep.;2011;Export;17.396
BOL;334;Bolivia;IRN;Iran, Islamic Rep.;2012;Export;39.047
BOL;334;Bolivia;ITA;Italy;2010;Export;1.081
BOL;334;Bolivia;ITA;Italy;2014;Export;17.458
BOL;334;Bolivia;JOR;Jordan;2010;Export;18.575
BOL;334;Bolivia;JOR;Jordan;2011;Export;347.907
BOL;334;Bolivia;JOR;Jordan;2012;Export;69.785
BOL;334;Bolivia;JOR;Jordan;2014;Export;51.413
BOL;334;Bolivia;LUX;Luxembourg;2010;Export;6.556
BOL;334;Bolivia;MAR;Morocco;2010;Export;5.217
BOL;334;Bolivia;MEX;Mexico;2010;Export;9.291
BOL;334;Bolivia;MEX;Mexico;2011;Export;17.496
BOL;334;Bolivia;MEX;Mexico;2013;Export;39.821
BOL;334;Bolivia;MEX;Mexico;2014;Export;14.095
BOL;334;Bolivia;PAN;Panama;2010;Export;1.680.612
BOL;334;Bolivia;PAN;Panama;2011;Export;3.411.795
BOL;334;Bolivia;PAN;Panama;2012;Export;5.641.129
BOL;334;Bolivia;PAN;Panama;2013;Export;7.957.437
BOL;334;Bolivia;PAN;Panama;2014;Export;6.856.888
BOL;334;Bolivia;PER;Peru;2010;Export;4.986.004
BOL;334;Bolivia;PER;Peru;2011;Export;6.475.919
BOL;334;Bolivia;PER;Peru;2012;Export;6.827.849
BOL;334;Bolivia;PER;Peru;2013;Export;8.595.632
BOL;334;Bolivia;PER;Peru;2014;Export;7.150.143
BOL;334;Bolivia;POL;Poland;2010;Export;15.332
BOL;334;Bolivia;PRT;Portugal;2010;Export;15.886
BOL;334;Bolivia;PRT;Portugal;2012;Export;132.484
BOL;334;Bolivia;PRT;Portugal;2013;Export;94.731
BOL;334;Bolivia;PRY;Paraguay;2010;Export;2.627.746
BOL;334;Bolivia;PRY;Paraguay;2011;Export;1.682.152
BOL;334;Bolivia;PRY;Paraguay;2012;Export;1.444.278
BOL;334;Bolivia;PRY;Paraguay;2013;Export;1.374.987
BOL;334;Bolivia;PRY;Paraguay;2014;Export;1.434.992
BOL;334;Bolivia;RUS;Russian Federation;2010;Export;7.237
BOL;334;Bolivia;RUS;Russian Federation;2011;Export;358.17
BOL;334;Bolivia;UKR;Ukraine;2013;Export;69.639
BOL;334;Bolivia;URY;Uruguay;2010;Export;27.987
BOL;334;Bolivia;URY;Uruguay;2011;Export;8.491
BOL;334;Bolivia;URY;Uruguay;2012;Export;2.046
BOL;334;Bolivia;URY;Uruguay;2013;Export;23.739
BOL;334;Bolivia;URY;Uruguay;2014;Export;78.058
BOL;334;Bolivia;USA;United States;2010;Export;14.247.696
BOL;334;Bolivia;USA;United States;2011;Export;16.241.036
BOL;334;Bolivia;USA;United States;2012;Export;14.810.131
BOL;334;Bolivia;USA;United States;2013;Export;15915.7
BOL;334;Bolivia;USA;United States;2014;Export;13.428.574
BOL;334;Bolivia;VEN;Venezuela;2010;Export;286.067
BOL;334;Bolivia;VEN;Venezuela;2011;Export;534.707
BOL;334;Bolivia;VEN;Venezuela;2012;Export;94.797
BOL;334;Bolivia;VEN;Venezuela;2013;Export;629.817
BOL;334;Bolivia;VEN;Venezuela;2014;Export;828.764
BOL;334;Bolivia;WLD; World;2010;Export;28.980.478
BOL;334;Bolivia;WLD; World;2011;Export;34.630.447
BOL;334;Bolivia;WLD; World;2012;Export;38.049.816
BOL;334;Bolivia;WLD; World;2013;Export;52.412.178
BOL;334;Bolivia;WLD; World;2014;Export;51.591.984
BOL;335;Bolivia;ARG;Argentina;2010;Export;128.81
BOL;335;Bolivia;ARG;Argentina;2011;Export;435.533
BOL;335;Bolivia;ARG;Argentina;2012;Export;523.242
BOL;335;Bolivia;ARG;Argentina;2013;Export;817.164
BOL;335;Bolivia;ARG;Argentina;2014;Export;401.064
BOL;335;Bolivia;BRA;Brazil;2010;Export;1.327.387
BOL;335;Bolivia;BRA;Brazil;2011;Export;1.159.534
BOL;335;Bolivia;BRA;Brazil;2013;Export;41.554
BOL;335;Bolivia;BRA;Brazil;2014;Export;152.819
BOL;335;Bolivia;PRY;Paraguay;2014;Export;0
BOL;335;Bolivia;WLD; World;2010;Export;1.456.197
BOL;335;Bolivia;WLD; World;2011;Export;1.599.855
BOL;335;Bolivia;WLD; World;2012;Export;523.994
BOL;335;Bolivia;WLD; World;2013;Export;862.015
BOL;335;Bolivia;WLD; World;2014;Export;553.883
BOL;51;Bolivia;AND;Andorra;2010;Export;13.877
BOL;51;Bolivia;ARG;Argentina;2010;Export;1029.7
BOL;51;Bolivia;ARG;Argentina;2011;Export;1.058.611
BOL;51;Bolivia;ARG;Argentina;2012;Export;915.645
BOL;51;Bolivia;ARG;Argentina;2013;Export;19.6
BOL;51;Bolivia;ARG;Argentina;2014;Export;0
BOL;51;Bolivia;BRA;Brazil;2010;Export;25.414
BOL;51;Bolivia;BRA;Brazil;2013;Export;40
BOL;51;Bolivia;CHL;Chile;2010;Export;4925.69
BOL;51;Bolivia;CHL;Chile;2011;Export;6.352.813
BOL;51;Bolivia;CHL;Chile;2012;Export;9.477.532
BOL;51;Bolivia;CHL;Chile;2013;Export;8.381.985
BOL;51;Bolivia;CHL;Chile;2014;Export;8.955.992
BOL;51;Bolivia;COL;Colombia;2010;Export;7983.5
BOL;51;Bolivia;COL;Colombia;2011;Export;11.123.178
BOL;51;Bolivia;COL;Colombia;2012;Export;7.939.535
BOL;51;Bolivia;COL;Colombia;2013;Export;10.918.149
BOL;51;Bolivia;COL;Colombia;2014;Export;13.213.001
BOL;51;Bolivia;ECU;Ecuador;2010;Export;1.944.217
BOL;51;Bolivia;ECU;Ecuador;2011;Export;459.929
BOL;51;Bolivia;ECU;Ecuador;2012;Export;79.981
BOL;51;Bolivia;ECU;Ecuador;2013;Export;197.489
BOL;51;Bolivia;ECU;Ecuador;2014;Export;223.151
BOL;51;Bolivia;FRA;France;2011;Export;330
BOL;51;Bolivia;FRA;France;2012;Export;1222.5
BOL;51;Bolivia;FRA;France;2013;Export;23.301.225
BOL;51;Bolivia;FRA;France;2014;Export;20.604.999
BOL;51;Bolivia;ITA;Italy;2012;Export;15560
BOL;51;Bolivia;ITA;Italy;2013;Export;23.617.787
BOL;51;Bolivia;ITA;Italy;2014;Export;12.739.711
BOL;51;Bolivia;KOR;Korea, Rep.;2014;Export;2.906.265
BOL;51;Bolivia;NLD;Netherlands;2010;Export;32.805.515
BOL;51;Bolivia;NLD;Netherlands;2011;Export;22.403.607
BOL;51;Bolivia;NLD;Netherlands;2012;Export;7.437.846
BOL;51;Bolivia;NLD;Netherlands;2013;Export;13.018.287
BOL;51;Bolivia;NLD;Netherlands;2014;Export;3.088.929
BOL;51;Bolivia;PER;Peru;2010;Export;3.914.117
BOL;51;Bolivia;PER;Peru;2011;Export;3.361.761
BOL;51;Bolivia;PER;Peru;2012;Export;5.665.551
BOL;51;Bolivia;PER;Peru;2013;Export;6.006.034
BOL;51;Bolivia;PER;Peru;2014;Export;4.491.088
BOL;51;Bolivia;PRY;Paraguay;2011;Export;0
BOL;51;Bolivia;PRY;Paraguay;2012;Export;0
BOL;51;Bolivia;PRY;Paraguay;2013;Export;0
BOL;51;Bolivia;PRY;Paraguay;2014;Export;39.9
BOL;51;Bolivia;TTO;Trinidad and Tobago;2014;Export;0
BOL;51;Bolivia;URY;Uruguay;2010;Export;91
BOL;51;Bolivia;URY;Uruguay;2011;Export;79.875
BOL;51;Bolivia;URY;Uruguay;2012;Export;334.155
BOL;51;Bolivia;URY;Uruguay;2013;Export;625.663
BOL;51;Bolivia;URY;Uruguay;2014;Export;599.088
BOL;51;Bolivia;VEN;Venezuela;2010;Export;57.167
BOL;51;Bolivia;VEN;Venezuela;2011;Export;129.6
BOL;51;Bolivia;VEN;Venezuela;2012;Export;19.658.665
BOL;51;Bolivia;VEN;Venezuela;2014;Export;0
BOL;51;Bolivia;VNM;Vietnam;2011;Export;130.3
BOL;51;Bolivia;WLD; World;2010;Export;52.791.216
BOL;51;Bolivia;WLD; World;2011;Export;45.495.462
BOL;51;Bolivia;WLD; World;2012;Export;68365.01
BOL;51;Bolivia;WLD; World;2013;Export;86.182.991
BOL;51;Bolivia;WLD; World;2014;Export;66.866.034
BOL;52;Bolivia;ARG;Argentina;2010;Export;1.006.337
BOL;52;Bolivia;ARG;Argentina;2011;Export;647.647
BOL;52;Bolivia;ARG;Argentina;2012;Export;1.546.639
BOL;52;Bolivia;ARG;Argentina;2013;Export;1.142.943
BOL;52;Bolivia;ARG;Argentina;2014;Export;2.121.591
BOL;52;Bolivia;AUS;Australia;2010;Export;47.584
BOL;52;Bolivia;BEL;Belgium;2011;Export;2.242.035
BOL;52;Bolivia;BEL;Belgium;2012;Export;5.807.217
BOL;52;Bolivia;BEL;Belgium;2013;Export;584.415
BOL;52;Bolivia;BRA;Brazil;2010;Export;3087.89
BOL;52;Bolivia;BRA;Brazil;2011;Export;5.193.373
BOL;52;Bolivia;BRA;Brazil;2012;Export;3.665.408
BOL;52;Bolivia;BRA;Brazil;2013;Export;4.529.745
BOL;52;Bolivia;BRA;Brazil;2014;Export;3.215.907
BOL;52;Bolivia;CAN;Canada;2010;Export;308.538
BOL;52;Bolivia;CAN;Canada;2011;Export;161.743
BOL;52;Bolivia;CAN;Canada;2012;Export;173.364
BOL;52;Bolivia;CAN;Canada;2013;Export;61.37
BOL;52;Bolivia;CAN;Canada;2014;Export;55.204
BOL;52;Bolivia;CHL;Chile;2010;Export;373.147
BOL;52;Bolivia;CHL;Chile;2011;Export;489.568
BOL;52;Bolivia;CHL;Chile;2012;Export;361.151
BOL;52;Bolivia;CHL;Chile;2013;Export;284.2
BOL;52;Bolivia;CHL;Chile;2014;Export;638.162
BOL;52;Bolivia;CHN;China;2010;Export;493.832
BOL;52;Bolivia;CHN;China;2011;Export;2.988.672
BOL;52;Bolivia;CHN;China;2012;Export;3104.29
BOL;52;Bolivia;CHN;China;2013;Export;3.735.923
BOL;52;Bolivia;CHN;China;2014;Export;4704.9
BOL;52;Bolivia;COL;Colombia;2010;Export;74.224
BOL;52;Bolivia;COL;Colombia;2011;Export;500.129
BOL;52;Bolivia;COL;Colombia;2012;Export;1.030.498
BOL;52;Bolivia;COL;Colombia;2013;Export;1803.33
BOL;52;Bolivia;COL;Colombia;2014;Export;833.726
BOL;52;Bolivia;CRI;Costa Rica;2013;Export;162.025
BOL;52;Bolivia;CRI;Costa Rica;2014;Export;187.718
BOL;52;Bolivia;DEU;Germany;2010;Export;1.624.184
BOL;52;Bolivia;DEU;Germany;2011;Export;4.943.783
BOL;52;Bolivia;DEU;Germany;2012;Export;5.609.398
BOL;52;Bolivia;DEU;Germany;2013;Export;1.991.997
BOL;52;Bolivia;ECU;Ecuador;2012;Export;19.375
BOL;52;Bolivia;ECU;Ecuador;2014;Export;0
BOL;52;Bolivia;EGY;Egypt, Arab Rep.;2012;Export;18.002
BOL;52;Bolivia;EGY;Egypt, Arab Rep.;2014;Export;30.328
BOL;52;Bolivia;ESP;Spain;2010;Export;87.626
BOL;52;Bolivia;ESP;Spain;2011;Export;235.017
BOL;52;Bolivia;ESP;Spain;2012;Export;215.26
BOL;52;Bolivia;ESP;Spain;2013;Export;65.322
BOL;52;Bolivia;ESP;Spain;2014;Export;138.898
BOL;52;Bolivia;FRA;France;2010;Export;83.112
BOL;52;Bolivia;FRA;France;2011;Export;139.002
BOL;52;Bolivia;GBR;United Kingdom;2010;Export;170.521
BOL;52;Bolivia;GBR;United Kingdom;2011;Export;158.875
BOL;52;Bolivia;GBR;United Kingdom;2012;Export;78.884
BOL;52;Bolivia;GBR;United Kingdom;2013;Export;139.03
BOL;52;Bolivia;GBR;United Kingdom;2014;Export;98.732
BOL;52;Bolivia;IDN;Indonesia;2010;Export;349.908
BOL;52;Bolivia;IDN;Indonesia;2011;Export;65.584
BOL;52;Bolivia;IRN;Iran, Islamic Rep.;2010;Export;45.413
BOL;52;Bolivia;IRN;Iran, Islamic Rep.;2011;Export;183.838
BOL;52;Bolivia;ITA;Italy;2010;Export;1.386.776
BOL;52;Bolivia;ITA;Italy;2011;Export;2.411.709
BOL;52;Bolivia;ITA;Italy;2012;Export;3.054.382
BOL;52;Bolivia;ITA;Italy;2013;Export;1.293.477
BOL;52;Bolivia;ITA;Italy;2014;Export;1.550.197
BOL;52;Bolivia;KOR;Korea, Rep.;2010;Export;118.444
BOL;52;Bolivia;KOR;Korea, Rep.;2011;Export;130.784
BOL;52;Bolivia;KOR;Korea, Rep.;2013;Export;169.155
BOL;52;Bolivia;LTU;Lithuania;2010;Export;48.256
BOL;52;Bolivia;MEX;Mexico;2010;Export;4.640.796
BOL;52;Bolivia;MEX;Mexico;2011;Export;1.213.642
BOL;52;Bolivia;MEX;Mexico;2012;Export;269.06
BOL;52;Bolivia;MEX;Mexico;2013;Export;537.017
BOL;52;Bolivia;MEX;Mexico;2014;Export;130.176
BOL;52;Bolivia;MYS;Malaysia;2010;Export;186.622
BOL;52;Bolivia;MYS;Malaysia;2011;Export;35.14
BOL;52;Bolivia;MYS;Malaysia;2012;Export;158.163
BOL;52;Bolivia;MYS;Malaysia;2013;Export;95.793
BOL;52;Bolivia;MYS;Malaysia;2014;Export;30.646
BOL;52;Bolivia;NLD;Netherlands;2010;Export;81.593
BOL;52;Bolivia;NLD;Netherlands;2011;Export;111.634
BOL;52;Bolivia;NLD;Netherlands;2012;Export;95.18
BOL;52;Bolivia;NLD;Netherlands;2013;Export;467.708
BOL;52;Bolivia;NLD;Netherlands;2014;Export;3.198.802
BOL;52;Bolivia;PER;Peru;2010;Export;86.595
BOL;52;Bolivia;PER;Peru;2011;Export;90.62
BOL;52;Bolivia;PER;Peru;2012;Export;285.696
BOL;52;Bolivia;PER;Peru;2013;Export;263.383
BOL;52;Bolivia;PER;Peru;2014;Export;331.267
BOL;52;Bolivia;POL;Poland;2010;Export;575.624
BOL;52;Bolivia;POL;Poland;2011;Export;534.798
BOL;52;Bolivia;POL;Poland;2012;Export;891.582
BOL;52;Bolivia;POL;Poland;2013;Export;546.864
BOL;52;Bolivia;POL;Poland;2014;Export;321.522
BOL;52;Bolivia;PRY;Paraguay;2010;Export;0
BOL;52;Bolivia;PRY;Paraguay;2011;Export;0
BOL;52;Bolivia;PRY;Paraguay;2012;Export;9.86
BOL;52;Bolivia;PRY;Paraguay;2013;Export;0
BOL;52;Bolivia;PRY;Paraguay;2014;Export;215.242
BOL;52;Bolivia;RUS;Russian Federation;2010;Export;6.939.968
BOL;52;Bolivia;RUS;Russian Federation;2011;Export;10.627.334
BOL;52;Bolivia;RUS;Russian Federation;2012;Export;8.826.706
BOL;52;Bolivia;RUS;Russian Federation;2013;Export;4.739.106
BOL;52;Bolivia;RUS;Russian Federation;2014;Export;2.813.798
BOL;52;Bolivia;SAU;Saudi Arabia;2012;Export;19.668
BOL;52;Bolivia;SGP;Singapore;2012;Export;6.379
BOL;52;Bolivia;THA;Thailand;2010;Export;215.671
BOL;52;Bolivia;THA;Thailand;2011;Export;282.815
BOL;52;Bolivia;THA;Thailand;2012;Export;154.912
BOL;52;Bolivia;THA;Thailand;2013;Export;94.964
BOL;52;Bolivia;THA;Thailand;2014;Export;58.608
BOL;52;Bolivia;TTO;Trinidad and Tobago;2014;Export;0
BOL;52;Bolivia;UKR;Ukraine;2011;Export;139.696
BOL;52;Bolivia;UKR;Ukraine;2012;Export;275.66
BOL;52;Bolivia;UKR;Ukraine;2013;Export;239.08
BOL;52;Bolivia;UKR;Ukraine;2014;Export;214.302
BOL;52;Bolivia;USA;United States;2010;Export;60.243.152
BOL;52;Bolivia;USA;United States;2011;Export;33.068.311
BOL;52;Bolivia;USA;United States;2012;Export;142.321.463
BOL;52;Bolivia;USA;United States;2013;Export;39.412.078
BOL;52;Bolivia;USA;United States;2014;Export;18.301.352
BOL;52;Bolivia;VEN;Venezuela;2010;Export;166.611
BOL;52;Bolivia;VEN;Venezuela;2011;Export;2192.2
BOL;52;Bolivia;VEN;Venezuela;2012;Export;12.574.474
BOL;52;Bolivia;VEN;Venezuela;2013;Export;1.003.159
BOL;52;Bolivia;VEN;Venezuela;2014;Export;247.99
BOL;52;Bolivia;VGB;British Virgin Islands;2012;Export;0
BOL;52;Bolivia;VGB;British Virgin Islands;2013;Export;0
BOL;52;Bolivia;VNM;Vietnam;2010;Export;129.6
BOL;52;Bolivia;VNM;Vietnam;2012;Export;286.57
BOL;52;Bolivia;VNM;Vietnam;2013;Export;32.072
BOL;52;Bolivia;WLD; World;2010;Export;82.572.024
BOL;52;Bolivia;WLD; World;2011;Export;68.788.255
BOL;52;Bolivia;WLD; World;2012;Export;190.860.724
BOL;52;Bolivia;WLD; World;2013;Export;63.439.219
BOL;52;Bolivia;WLD; World;2014;Export;39.496.877
BOL;52;Bolivia;ZAF;South Africa;2013;Export;43.908
BOL;52;Bolivia;ZAF;South Africa;2014;Export;57.808
BOL;562;Bolivia;ARG;Argentina;2010;Export;0
BOL;562;Bolivia;ARG;Argentina;2014;Export;0
BOL;562;Bolivia;BLZ;Belize;2013;Export;0
BOL;562;Bolivia;PRY;Paraguay;2010;Export;0
BOL;562;Bolivia;PRY;Paraguay;2013;Export;7.6
BOL;562;Bolivia;VEN;Venezuela;2012;Export;1.651.025
BOL;562;Bolivia;VEN;Venezuela;2013;Export;1.499.194
BOL;562;Bolivia;WLD; World;2010;Export;0
BOL;562;Bolivia;WLD; World;2012;Export;1.651.025
BOL;562;Bolivia;WLD; World;2013;Export;1.506.794
BOL;562;Bolivia;WLD; World;2014;Export;0
BOL;59;Bolivia;ABW;Aruba;2010;Export;0
BOL;59;Bolivia;ARG;Argentina;2010;Export;156.197
BOL;59;Bolivia;ARG;Argentina;2011;Export;396.44
BOL;59;Bolivia;ARG;Argentina;2012;Export;668.584
BOL;59;Bolivia;ARG;Argentina;2013;Export;343.118
BOL;59;Bolivia;ARG;Argentina;2014;Export;65.434
BOL;59;Bolivia;AUT;Austria;2010;Export;0.006
BOL;59;Bolivia;BRA;Brazil;2010;Export;0
BOL;59;Bolivia;BRA;Brazil;2011;Export;109.934
BOL;59;Bolivia;BRA;Brazil;2012;Export;11.028
BOL;59;Bolivia;BRA;Brazil;2013;Export;0
BOL;59;Bolivia;BRA;Brazil;2014;Export;0
BOL;59;Bolivia;CHE;Switzerland;2013;Export;0
BOL;59;Bolivia;CHL;Chile;2010;Export;2.791.093
